Area,Item,2000,2010,2015,2020
Myanmar,All sectors with LULUCF,148447.4023,136133.8135,128614.972,131409.3332
Myanmar,All sectors without LULUCF,10541.6,13501.9,22605.0,29463.9
Namibia,All sectors with LULUCF,12210.4157,13741.1274,14458.8193,14586.6538
Namibia,All sectors without LULUCF,1650.25,3180.5,3898.4,4024.86
Nauru,All sectors with LULUCF,84.683,44.452,55.467,55.087
Nauru,All sectors without LULUCF,84.683,44.452,55.467,55.087
Nepal,All sectors with LULUCF,1267.3755,206.3861,9289.2723,16921.3214
Nepal,All sectors without LULUCF,3106.0,4920.0,6830.0,14550.0
Netherlands,All sectors with LULUCF,195276.1813,206224.979,185869.1523,161749.416
Netherlands,All sectors without LULUCF,188412.2,199812.9,179213.1,155113.6
Netherlands Antilles (former),All sectors with LULUCF,5659.6014,4616.6187,7380.0502,5934.5924
Netherlands Antilles (former),All sectors without LULUCF,5659.6,4616.7,7380.1,5934.7
New Caledonia,All sectors with LULUCF,-207.8877,-36.1947,30.9357,30.9357
New Zealand,All sectors with LULUCF,11631.139,12642.5887,22932.6293,23857.7889
New Zealand,All sectors without LULUCF,36223.16,34162.6,38332.4,33162.15
Nicaragua,All sectors with LULUCF,23244.7479,28107.5408,16256.5035,24474.3469
Nicaragua,All sectors without LULUCF,3752.0,4509.0,5302.0,4990.0
Niger,All sectors with LULUCF,6450.4635,2462.9455,3410.6362,3869.1022
Niger,All sectors without LULUCF,779.8,1231.6,2180.9,2625.0
Nigeria,All sectors with LULUCF,126822.6758,163492.9575,158192.9575,194591.2677
Nigeria,All sectors without LULUCF,80830.0,117500.0,112200.0,148600.0
Niue,All sectors with LULUCF,9.5783,5.0606,5.0123,6.2307
Niue,All sectors without LULUCF,7.33,3.67,7.33,8.41
Norfolk Island,All sectors with LULUCF,-0.07,-0.1971,0.4703,0.1275
North Macedonia,All sectors with LULUCF,12303.1,9037.1,7527.3,7122.7
North Macedonia,All sectors without LULUCF,12303.1,9037.1,7527.3,7122.7
Northern Mariana Islands,All sectors with LULUCF,143.3228,143.3466,183.5532,970.5256
Norway,All sectors with LULUCF,36503.7477,38244.3136,39212.5935,37157.913
Norway,All sectors without LULUCF,47590.143,56980.138,54020.196,51940.179
Oman,All sectors with LULUCF,22327.0,51710.0,72100.0,77919.107
Oman,All sectors without LULUCF,22327.0,51710.0,72100.0,77900.0
Pacific Islands Trust Territory,All sectors with LULUCF,,,,
Pacific Islands Trust Territory,All sectors without LULUCF,,,,
Pakistan,All sectors with LULUCF,117276.7602,167665.3035,181853.1763,269895.417
Pakistan,All sectors without LULUCF,109230.0,160600.0,176400.0,262900.0
Palau,All sectors with LULUCF,216.2,212.3,224.951,265.396
Palau,All sectors without LULUCF,216.2,212.3,224.951,265.396
Palestine,All sectors with LULUCF,0.0,0.0,0.0,0.0
Panama,All sectors with LULUCF,11574.3413,13332.6953,15021.352,14457.1264
Panama,All sectors without LULUCF,5749.0,9104.0,10792.0,10230.0
Papua New Guinea,All sectors with LULUCF,29420.3363,29641.5992,38377.9069,41982.2481
Papua New Guinea,All sectors without LULUCF,3019.687,4777.423,6579.451,8754.111
Paraguay,All sectors with LULUCF,45801.2798,61526.2911,74430.6501,52516.5322
Paraguay,All sectors without LULUCF,3769.2,5223.0745,6261.0119,6549.0
Peru,All sectors with LULUCF,88826.4518,108325.0626,138643.6263,136636.9147
Peru,All sectors without LULUCF,29096.73,43487.98,49818.63,46889.27
Philippines,All sectors with LULUCF,75944.1009,86902.2549,115960.552,139605.1111
Philippines,All sectors without LULUCF,73540.0,84519.0,113531.0,137143.0
Pitcairn,All sectors with LULUCF,0.0,0.0,0.0,0.0
Poland,All sectors with LULUCF,311470.8511,270440.2184,287874.6846,274239.3329
Poland,All sectors without LULUCF,309193.0,326506.0,299445.0,291703.0
Portugal,All sectors with LULUCF,64719.407,51886.2464,50662.2574,39827.9523
Portugal,All sectors without LULUCF,63315.91,51342.1,51515.7,39580.7
Puerto Rico,All sectors with LULUCF,-1157.5904,-2204.6738,-532.2177,-2629.9635
Qatar,All sectors with LULUCF,39120.0062,79280.0202,120900.0281,107200.0365
Qatar,All sectors without LULUCF,39120.0062,79280.0202,120900.0281,107200.0365
Republic of Korea,All sectors with LULUCF,428312.3263,534950.4057,583170.6607,567331.148
Republic of Korea,All sectors without LULUCF,470750.0,595070.0,633630.0,613130.0
Republic of Moldova,All sectors with LULUCF,3541.6711,4045.3089,4549.8248,6158.7178
Republic of Moldova,All sectors without LULUCF,3776.13,4991.33,4936.31,5972.58
R?nion,All sectors with LULUCF,-79.728,-79.728,-108.24,-126.72
Romania,All sectors with LULUCF,96304.0823,81107.3899,-209168.9497,49097.1837
Romania,All sectors without LULUCF,95653.8,83843.85,75997.24,72013.3
Russian Federation,All sectors with LULUCF,1275723.51,1006014.464,1153433.521,1267161.863
Russian Federation,All sectors without LULUCF,1627300.0,1752500.0,1818200.0,1802000.0
Rwanda,All sectors with LULUCF,3040.653,2862.8828,2323.7593,2313.4009
Rwanda,All sectors without LULUCF,546.7,599.9,957.2,1053.0
"Saint Helena, Ascension and Tristan da Cunha",All sectors with LULUCF,10.7521,11.9359,11.7493,11.2755
"Saint Helena, Ascension and Tristan da Cunha",All sectors without LULUCF,11.0,11.0,11.0,11.2
Saint Kitts and Nevis,All sectors with LULUCF,172.473,220.673,235.645,231.641
Saint Kitts and Nevis,All sectors without LULUCF,172.473,220.673,235.645,231.641
Saint Lucia,All sectors with LULUCF,211.9,248.1785,215.0014,185.8876
Saint Lucia,All sectors without LULUCF,349.9029,369.301,361.2222,332.2607
Saint Pierre and Miquelon,All sectors with LULUCF,1.4311,1.4311,1.3689,1.3689
Saint Vincent and the Grenadines,All sectors with LULUCF,101.2278,221.2848,214.2448,241.2254
Saint Vincent and the Grenadines,All sectors without LULUCF,148.0548,221.2848,214.2448,241.2254
Samoa,All sectors with LULUCF,251.7861,295.0243,345.384,448.4136
Samoa,All sectors without LULUCF,144.4,188.39,236.59,341.78
San Marino,All sectors with LULUCF,222.0197,216.3907,174.3293,149.02
San Marino,All sectors without LULUCF,224.315,218.543,176.346,149.02
Sao Tome and Principe,All sectors with LULUCF,57.395,108.946,330.3274,329.4474
Sao Tome and Principe,All sectors without LULUCF,48.366,99.917,115.02,114.14
Saudi Arabia,All sectors with LULUCF,311500.0,562700.0,701300.0,613200.0
Saudi Arabia,All sectors without LULUCF,311500.0,562700.0,701300.0,613200.0
Senegal,All sectors with LULUCF,8859.2927,13768.9138,14421.4654,15929.6657
Senegal,All sectors without LULUCF,3973.0,7400.0,9950.0,11600.0
Serbia,All sectors with LULUCF,,19945.5956,50494.5951,53710.2117
Serbia,All sectors without LULUCF,,55536.22,53336.41,53796.68
Serbia and Montenegro,All sectors with LULUCF,44753.4297,,,
Serbia and Montenegro,All sectors without LULUCF,48000.793,,,
Seychelles,All sectors with LULUCF,573.92,446.38,482.85,399.17
Seychelles,All sectors without LULUCF,573.92,446.38,482.85,399.17
Sierra Leone,All sectors with LULUCF,3756.2704,3951.6704,4282.8008,4569.7792
Sierra Leone,All sectors without LULUCF,410.9,606.3,937.6,1223.9
Singapore,All sectors with LULUCF,51176.8945,63280.4567,72047.7477,46873.9369
Singapore,All sectors without LULUCF,51226.8,63334.7,72097.8,46841.3
Slovakia,All sectors with LULUCF,28679.6295,30250.4371,26075.8336,29809.4499
Slovakia,All sectors without LULUCF,38082.4,38620.3,33650.3,30842.0
Slovenia,All sectors with LULUCF,5849.5968,4521.5354,10822.2611,12511.1531
Slovenia,All sectors without LULUCF,15201.42,16033.45,13442.0,12148.59
Solomon Islands,All sectors with LULUCF,4143.3816,2030.8527,-17523.1191,45747.6743
Solomon Islands,All sectors without LULUCF,231.05,338.48,301.59,337.03
Somalia,All sectors with LULUCF,17858.6517,17998.7517,18018.8517,17977.0517
Somalia,All sectors without LULUCF,506.5,646.6,666.7,624.9
South Africa,All sectors with LULUCF,473832.0188,534316.611,516110.3816,486369.6678
South Africa,All sectors without LULUCF,467400.0,527800.0,509700.0,479700.0
South Sudan,All sectors with LULUCF,,,11509.3403,13053.1455
South Sudan,All sectors without LULUCF,,,2222.5,1644.4
Spain,All sectors with LULUCF,264162.233,264624.9544,257823.2338,202116.5238
Spain,All sectors without LULUCF,306830.0,283800.0,265720.0,216020.0
Sri Lanka,All sectors with LULUCF,14683.0821,15467.4011,20437.3258,24761.7759
Sri Lanka,All sectors without LULUCF,10204.0,13131.0,19942.0,22980.0
Sudan,All sectors with LULUCF,,,42708.4663,42013.2522
Sudan,All sectors without LULUCF,,,21190.0,21010.0
Sudan (former),All sectors with LULUCF,37263.9329,48405.8209,,
Sudan (former),All sectors without LULUCF,5930.1,16668.4,,
Suriname,All sectors with LULUCF,5562.8654,6259.7376,10853.0806,11933.7571
Suriname,All sectors without LULUCF,2241.539,2442.185,2751.894,2715.809
Svalbard and Jan Mayen Islands,All sectors with LULUCF,0.0,0.0,0.0,0.0
Sweden,All sectors with LULUCF,59386.0261,50952.883,23466.6962,30063.0494
Sweden,All sectors without LULUCF,53780.0,57797.0,41326.0,41385.0
Switzerland,All sectors with LULUCF,38542.1201,37672.2441,34191.5472,27954.7531
Switzerland,All sectors without LULUCF,39464.4,39510.2,35879.53,29688.63
Syrian Arab Republic,All sectors with LULUCF,48467.9,60717.9,28041.0714,35363.8286
Syrian Arab Republic,All sectors without LULUCF,49140.0,61390.0,28717.0,35360.0
Tajikistan,All sectors with LULUCF,2900.5716,2868.8773,5268.215,6391.3452
Tajikistan,All sectors without LULUCF,2867.0,3219.0,5670.0,6520.0
Thailand,All sectors with LULUCF,191351.2087,237749.445,300465.7472,302591.8299
Thailand,All sectors without LULUCF,180009.42,271214.0,300516.5,289818.6
Timor-Leste,All sectors with LULUCF,852.4115,791.483,1147.013,1209.77
Timor-Leste,All sectors without LULUCF,389.1795,328.251,683.781,746.538
Togo,All sectors with LULUCF,4018.9443,3576.3149,3653.973,4425.1621
Togo,All sectors without LULUCF,1354.094,2631.147,2714.18,3613.211
Tokelau,All sectors with LULUCF,0.0,0.0,0.0,0.0
Tonga,All sectors with LULUCF,95.876,117.527,121.58,181.629
Tonga,All sectors without LULUCF,95.876,117.527,121.58,181.629
Trinidad and Tobago,All sectors with LULUCF,34371.9145,64336.3541,60012.1329,44925.8828
Trinidad and Tobago,All sectors without LULUCF,34290.0,64200.0,59900.0,44800.0
Tunisia,All sectors with LULUCF,19271.8135,26741.9961,34220.4193,19994.7192
Tunisia,All sectors without LULUCF,20190.0,28050.0,30340.0,23780.0
T?kiye,All sectors with LULUCF,201389.3604,259551.7078,296928.7778,372551.2855
T?kiye,All sectors without LULUCF,218332.8,302514.5,356600.574,401201.41
Turkmenistan,All sectors with LULUCF,37979.0,58553.5443,74710.0,82680.0
Turkmenistan,All sectors without LULUCF,37979.0,58720.0,74710.0,82680.0
Turks and Caicos Islands,All sectors with LULUCF,69.76,183.254,205.23,216.317
Turks and Caicos Islands,All sectors without LULUCF,69.76,183.254,205.23,216.317
Tuvalu,All sectors with LULUCF,7.1071,7.1442,10.8501,12.4372
Tuvalu,All sectors without LULUCF,7.3419,7.3423,11.027,12.6369
Uganda,All sectors with LULUCF,15778.2919,18062.646,19029.0766,20437.3011
Uganda,All sectors without LULUCF,1441.0,3741.0,4713.0,6115.0
Ukraine,All sectors with LULUCF,332855.2872,319666.0532,213870.4192,182501.7393
Ukraine,All sectors without LULUCF,372230.1,335243.3,219109.16,185711.6
United Arab Emirates,All sectors with LULUCF,115500.0,163700.0,251000.0,179800.0
United Arab Emirates,All sectors without LULUCF,115500.0,163700.0,251000.0,179800.0
United Kingdom of Great Britain and Northern Ireland,All sectors with LULUCF,568903.5031,520620.5039,436839.8595,317564.7895
United Kingdom of Great Britain and Northern Ireland,All sectors without LULUCF,557475.0,507780.6,422364.3,304766.1
United Republic of Tanzania,All sectors with LULUCF,54336.0399,58611.5652,62307.1556,77632.0378
United Republic of Tanzania,All sectors without LULUCF,2690.0,7060.0,10780.0,13950.0
United States of America,All sectors with LULUCF,5482059.524,5142875.185,4878561.983,4334269.995
United States of America,All sectors without LULUCF,5890730.0,5534730.0,5287730.0,4555730.0
United States Virgin Islands,All sectors with LULUCF,24.4295,-46.6145,-42.3705,-165.4599
Uruguay,All sectors with LULUCF,-7848.5679,-3551.4403,-56.0899,6307.0286
Uruguay,All sectors without LULUCF,5335.23,6371.29,6789.32,8020.36
USSR,All sectors with LULUCF,,,,
USSR,All sectors without LULUCF,,,,
Uzbekistan,All sectors with LULUCF,125526.4369,98664.7574,105016.1995,112494.5081
Uzbekistan,All sectors without LULUCF,126320.0,110270.0,108140.0,115860.0
Vanuatu,All sectors with LULUCF,86.99,124.11,135.17,163.37
Vanuatu,All sectors without LULUCF,86.99,124.11,135.17,163.37
Venezuela (Bolivarian Republic of),All sectors with LULUCF,297676.3314,279048.6368,274421.6345,132458.4922
Venezuela (Bolivarian Republic of),All sectors without LULUCF,153182.7,192515.1,166516.2,89977.3
Viet Nam,All sectors with LULUCF,-20067.6389,158616.5848,174230.4356,262912.4088
Viet Nam,All sectors without LULUCF,53537.02,141509.95,198041.3,276052.1
Wallis and Futuna Islands,All sectors with LULUCF,0.9611,0.9656,0.6577,0.0
Western Sahara,All sectors with LULUCF,-607.889,-318.9108,-138.5429,-104.5657
Yemen,All sectors with LULUCF,15481.0,24220.0,14136.0,16622.0
Yemen,All sectors without LULUCF,15481.0,24220.0,14136.0,16622.0
Yugoslav SFR,All sectors with LULUCF,,,,
Yugoslav SFR,All sectors without LULUCF,,,,
Zambia,All sectors with LULUCF,19972.2641,20743.1911,37821.101,39743.9226
Zambia,All sectors without LULUCF,1822.0,2607.0,4286.0,6130.0
Zimbabwe,All sectors with LULUCF,24989.5193,19320.2547,24049.9677,97216.739
Zimbabwe,All sectors without LULUCF,14588.0,8380.0,12731.0,10054.0
World,All sectors with LULUCF,27492903.74,35492530.27,37032834.16,37115174.14
World,All sectors without LULUCF,25871366.98,34110309.13,36445924.87,35942485.62
Africa,All sectors with LULUCF,1977833.779,2302606.055,2609098.709,2685797.923
Africa,All sectors without LULUCF,1016666.779,1307046.912,1405164.325,1441992.109
Eastern Africa,All sectors with LULUCF,269746.8961,295304.5013,322699.4196,417028.0497
Eastern Africa,All sectors without LULUCF,44619.9928,54070.809,84226.622,92126.952
Middle Africa,All sectors with LULUCF,506797.0925,546607.002,792784.8405,787272.0455
Middle Africa,All sectors without LULUCF,39250.0346,56767.2459,63915.7982,59974.5607
Northern Africa,All sectors with LULUCF,373989.5596,518970.746,583521.9584,585026.7745
Northern Africa,All sectors without LULUCF,348911.537,495960.442,559412.35,569472.63
Southern Africa,All sectors with LULUCF,533881.3754,596917.9623,580321.2006,551616.1077
Southern Africa,All sectors without LULUCF,475949.72,538863.83,522390.07,493369.0
Western Africa,All sectors with LULUCF,293418.8551,344805.8433,329771.2895,344854.9456
Western Africa,All sectors without LULUCF,107935.495,161384.585,175219.485,227048.966
Americas,All sectors with LULUCF,9116907.713,9296289.649,8188241.903,7279635.129
Americas,All sectors without LULUCF,7855436.058,7854899.287,7744168.34,6666004.902
Northern America,All sectors with LULUCF,6124348.772,6005740.957,5605713.869,4934205.294
Northern America,All sectors without LULUCF,6449520.0,6078485.0,5861767.0,5102051.0
Central America,All sectors with LULUCF,541276.9941,532632.2001,598800.4365,491722.66
Central America,All sectors without LULUCF,462020.6,548686.07,556980.14,445856.3
Caribbean,All sectors with LULUCF,86411.8909,125729.7106,124413.3233,107584.0709
Caribbean,All sectors without LULUCF,105166.2997,142589.7998,138276.311,114335.6361
South America,All sectors with LULUCF,2364870.056,2632186.781,1859314.274,1746123.104
South America,All sectors without LULUCF,838729.1584,1085138.418,1187144.889,1003761.965
Asia,All sectors with LULUCF,9404197.86,17116520.1,20083987.13,20978775.11
Asia,All sectors without LULUCF,9451487.687,17145796.65,19934023.42,21028271.67
Central Asia,All sectors with LULUCF,297843.4877,424774.762,425008.5433,476023.4526
Central Asia,All sectors without LULUCF,300449.0,438419.48,439134.46,485768.3
Eastern Asia,All sectors with LULUCF,5237165.385,10749326.01,11844198.79,12530899.04
Eastern Asia,All sectors without LULUCF,5672315.737,11211964.9,12626080.93,13230533.18
Southern Asia,All sectors with LULUCF,1383074.85,2576226.638,3296217.424,3682570.616
Southern Asia,All sectors without LULUCF,1606437.31,2600474.25,3337919.9,3690623.71
South-eastern Asia,All sectors with LULUCF,1443171.568,1770956.167,2553384.615,2382596.929
South-eastern Asia,All sectors without LULUCF,791772.5495,1250518.181,1502069.531,1684399.038
Western Asia,All sectors with LULUCF,1042942.57,1595236.519,1965177.765,1906685.079
Western Asia,All sectors without LULUCF,1080513.09,1644419.837,2028818.607,1936947.447
Europe,All sectors with LULUCF,5705697.436,5177079.849,4565583.51,4399950.874
Europe,All sectors without LULUCF,6313256.654,6234821.447,5743790.777,5105362.185
Eastern Europe,All sectors with LULUCF,2298544.016,1960203.373,1726625.78,2007953.534
Eastern Europe,All sectors without LULUCF,2737815.03,2823425.59,2711839.41,2626575.83
Northern Europe,All sectors with LULUCF,836759.62,807426.5085,624092.5559,551422.983
Northern Europe,All sectors without LULUCF,848974.793,823350.579,687115.129,531803.5738
Southern Europe,All sectors with LULUCF,954267.4435,863565.4663,796574.8723,686557.3027
Southern Europe,All sectors without LULUCF,1041144.829,970981.468,850234.0017,717852.1084
Western Europe,All sectors with LULUCF,1616126.356,1545884.501,1418290.302,1154017.055
Western Europe,All sectors without LULUCF,1685322.002,1617063.81,1494602.236,1229130.673
Oceania,All sectors with LULUCF,435314.5917,479668.2813,395426.8006,473526.6749
Oceania,All sectors without LULUCF,381567.4456,447378.5025,428281.8978,403366.3309
Australia and New Zealand,All sectors with LULUCF,402699.7998,448258.903,373631.0843,383381.3679
Australia and New Zealand,All sectors without LULUCF,376525.66,440066.5,418136.9,390157.18
Melanesia,All sectors with LULUCF,31714.9699,30334.4438,20504.8828,87954.7812
Melanesia,All sectors without LULUCF,4177.627,6388.643,9076.711,11855.811
Micronesia,All sectors with LULUCF,675.6134,668.8364,783.6023,1506.0699
Micronesia,All sectors without LULUCF,561.413,555.063,629.361,728.877
Polynesia,All sectors with LULUCF,224.2085,406.0981,507.2312,684.4559
Polynesia,All sectors without LULUCF,302.7456,368.2965,438.9258,624.4629
European Union (27),All sectors with LULUCF,3328475.818,3137578.987,2538288.623,2413207.369
European Union (27),All sectors without LULUCF,3533579.279,3380569.138,3041858.537,2574572.898
Least Developed Countries,All sectors with LULUCF,1006050.204,1115974.621,1446208.787,1587641.951
Least Developed Countries,All sectors without LULUCF,122223.7204,222154.1623,294299.266,371224.4049
Land Locked Developing Countries,All sectors with LULUCF,726555.0685,874087.3934,962890.7449,1147511.657
Land Locked Developing Countries,All sectors without LULUCF,425088.768,576622.5615,625867.6199,720421.451
Small Island Developing States,All sectors with LULUCF,212771.0573,276055.4141,290473.6116,309955.1122
Small Island Developing States,All sectors without LULUCF,185890.2086,251929.5463,261525.8978,210329.913
Low Income Food Deficit Countries,All sectors with LULUCF,2101324.505,3258670.841,4007760.446,4416691.804
Low Income Food Deficit Countries,All sectors without LULUCF,1527963.851,2370048.563,3067349.33,3317248.232
Net Food Importing Developing Countries,All sectors with LULUCF,2003543.143,2303924.389,2734311.124,2806030.225
Net Food Importing Developing Countries,All sectors without LULUCF,786019.3269,1144164.646,1268229.47,1353347.308
Annex I countries,All sectors with LULUCF,13583244.65,12995816.75,11949080.84,11018450.83
Annex I countries,All sectors without LULUCF,14574620.41,14211229.41,13522212.92,11951347.78
Non-Annex I countries,All sectors with LULUCF,13057308.29,21376660.39,23893391.09,24799335.77
Non-Annex I countries,All sectors without LULUCF,10443787.88,18778707.69,21733211.12,22693645.64
OECD,All sectors with LULUCF,12726372.22,12518548.69,11801178.83,10458203.63
OECD,All sectors without LULUCF,13343282.14,13113906.47,12533005.24,10889190.14
